SiO2,Al2O3,Fe2O3,CaO,Na2O,K2O,MgO,SO3,mid,pii_tid,label,total
57.9,38.3,2.3,0.05,0.11,0.23,0.09,0.0,S0950061818300515_3_1_1_0,S0950061818300515_3,[],98.98
50.9,29.0,16.5,0.19,0.08,0.71,0.26,0.0,S0950061818300515_3_1_2_0,S0950061818300515_3,[],97.64
18.6,4.73,3.11,59.6,0.1,0.26,2.57,2.62,S0950061818300515_3_1_3_0,S0950061818300515_3,[],91.59
24.9,9.9,7.1,50.8,1.1,0.9,1.7,2.4,S0950061818300539_1_2_0_0,S0950061818300539_1,[],98.8
18.53,5.6,3.43,63.03,0.14,0.45,1.37,2.53,S0950061818300588_0_1_1_0,S0950061818300588_0,[],95.08
34.5,20.4,5.7,26.5,1.8,0.4,4.7,1.7,S095006181830059X_0_10_2_0_C4,S095006181830059X_0,[],95.7
38.0,21.4,7.4,22.1,3.7,1.7,3.9,0.2,S095006181830059X_0_11_2_0_C4,S095006181830059X_0,[],98.40000000000002
36.2,19.6,5.8,24.0,1.8,0.4,6.0,1.0,S095006181830059X_0_13_2_0_C5,S095006181830059X_0,[],94.8
30.2,20.7,6.0,26.6,3.6,0.6,8.3,1.5,S095006181830059X_0_14_2_0_C5,S095006181830059X_0,[],97.5
38.1,21.0,5.5,15.5,7.9,0.8,3.7,2.9,S095006181830059X_0_16_2_0_C6,S095006181830059X_0,[],95.4
35.1,23.3,3.0,15.0,13.4,0.6,4.0,2.0,S095006181830059X_0_17_2_0_C6,S095006181830059X_0,[],96.4
38.3,19.9,6.1,23.1,1.5,0.6,5.2,1.1,S095006181830059X_0_19_2_0_C7,S095006181830059X_0,[],95.8
39.1,20.4,6.2,21.2,1.6,0.7,5.3,1.4,S095006181830059X_0_1_2_0_C1,S095006181830059X_0,[],95.9
32.2,21.6,4.6,22.2,7.3,0.8,5.4,1.8,S095006181830059X_0_20_2_0_C7,S095006181830059X_0,[],95.9
40.0,20.9,5.9,21.5,1.6,0.7,5.0,0.9,S095006181830059X_0_22_2_0_C8,S095006181830059X_0,[],96.5
42.5,22.0,4.4,18.0,4.1,1.0,8.4,0.7,S095006181830059X_0_23_2_0_C8,S095006181830059X_0,[],101.1
36.0,22.4,5.5,24.0,1.7,0.5,4.8,1.2,S095006181830059X_0_25_2_0_C9,S095006181830059X_0,[],96.1
32.0,25.1,5.7,24.9,3.6,0.5,5.3,0.9,S095006181830059X_0_26_2_0_C9,S095006181830059X_0,[],98.0
35.9,18.0,6.7,25.8,1.8,0.4,6.1,1.8,S095006181830059X_0_28_2_0_C10,S095006181830059X_0,[],96.5
37.7,17.3,5.1,24.3,5.1,0.9,6.7,1.2,S095006181830059X_0_29_2_0_C10,S095006181830059X_0,[],98.3
39.4,23.6,4.3,19.6,3.1,0.9,7.1,1.1,S095006181830059X_0_2_2_0_C1,S095006181830059X_0,[],99.1
56.7,20.3,5.62,10.0,0.5,1.4,2.9,0.5,S095006181830059X_0_31_2_0_F1,S095006181830059X_0,[],97.92000000000002
57.1,22.9,4.56,8.8,0.4,2.9,2.1,0.4,S095006181830059X_0_32_2_0_F1,S095006181830059X_0,[],99.16
52.0,16.4,4.4,18.7,0.8,0.9,2.9,0.9,S095006181830059X_0_34_2_0_F2,S095006181830059X_0,[],97.00000000000004
54.0,20.5,3.9,14.3,1.2,1.3,3.3,0.5,S095006181830059X_0_35_2_0_F2,S095006181830059X_0,[],99.0
56.6,24.3,6.0,6.4,1.2,1.0,1.8,0.4,S095006181830059X_0_37_2_0_F3,S095006181830059X_0,[],97.70000000000002
56.9,24.7,5.6,6.0,2.8,1.4,1.6,0.3,S095006181830059X_0_38_2_0_F3,S095006181830059X_0,[],99.29999999999998
51.8,18.1,4.6,16.5,1.0,0.7,4.0,0.7,S095006181830059X_0_40_2_0_F4,S095006181830059X_0,[],97.4
46.4,22.0,3.4,17.8,2.8,0.8,5.6,0.5,S095006181830059X_0_41_2_0_F4,S095006181830059X_0,[],99.3
53.2,27.5,8.4,1.5,0.4,2.4,1.0,1.0,S095006181830059X_0_43_2_0_F5,S095006181830059X_0,[],95.40000000000002
53.1,25.9,9.0,3.1,1.3,4.3,0.3,1.2,S095006181830059X_0_44_2_0_F5,S095006181830059X_0,[],98.2
53.9,27.6,6.3,2.0,0.39,2.45,1.05,0.3,S095006181830059X_0_46_2_0_F6,S095006181830059X_0,[],93.99
55.3,26.0,6.0,2.3,0.93,7.1,0.75,0.32,S095006181830059X_0_47_2_0_F6,S095006181830059X_0,[],98.7
47.7,24.9,14.7,3.7,0.7,1.7,0.9,0.7,S095006181830059X_0_49_2_0_F7,S095006181830059X_0,[],95.0
36.2,19.9,6.7,24.0,1.7,0.5,5.2,1.4,S095006181830059X_0_4_2_0_C2,S095006181830059X_0,[],95.60000000000002
49.9,26.0,8.2,3.8,4.4,4.4,0.5,1.2,S095006181830059X_0_50_2_0_F7,S095006181830059X_0,[],98.40000000000002
56.9,22.6,4.6,7.3,1.7,1.2,2.3,0.3,S095006181830059X_0_52_2_0_F8,S095006181830059X_0,[],96.9
58.0,24.1,3.2,5.5,3.8,2.2,1.8,0.1,S095006181830059X_0_53_2_0_F8,S095006181830059X_0,[],98.7
53.5,19.2,6.3,13.2,0.6,1.1,3.1,0.6,S095006181830059X_0_55_2_0_F9,S095006181830059X_0,[],97.59999999999998
51.2,23.8,5.5,11.8,1.3,1.7,3.1,0.5,S095006181830059X_0_56_2_0_F9,S095006181830059X_0,[],98.9
57.7,24.5,4.1,8.1,0.2,0.9,2.0,0.3,S095006181830059X_0_58_2_0_F10,S095006181830059X_0,[],97.8
61.8,27.7,1.8,5.3,0.1,1.6,1.1,0.2,S095006181830059X_0_59_2_0_F10,S095006181830059X_0,[],99.59999999999998
37.2,20.5,5.3,23.9,3.8,0.9,5.2,0.8,S095006181830059X_0_5_2_0_C2,S095006181830059X_0,[],97.6
38.7,18.8,5.8,23.1,1.8,0.6,5.6,1.2,S095006181830059X_0_7_2_0_C3,S095006181830059X_0,[],95.6
34.0,18.3,5.7,21.7,4.0,1.3,6.2,1.4,S095006181830059X_0_8_2_0_C3,S095006181830059X_0,[],92.6
8.62,5.06,0.0,2.57,0.38,0.17,0.0,0.45,S095006181830059X_4_1_1_0_1,S095006181830059X_4,[],17.25
9.24,33.58,0.0,32.15,0.61,0.01,0.0,2.03,S095006181830059X_4_2_1_0_2,S095006181830059X_4,[],77.62
10.27,16.98,0.0,37.69,0.47,0.03,0.0,5.35,S095006181830059X_4_3_1_0_3,S095006181830059X_4,[],70.78999999999999
37.96,31.32,0.0,6.23,14.69,1.6,0.0,0.51,S095006181830059X_4_4_1_0_4,S095006181830059X_4,[],92.31
39.3,27.0,0.0,17.84,1.94,0.17,0.0,0.58,S095006181830059X_4_5_1_0_5,S095006181830059X_4,[],86.83
26.45,22.39,0.0,31.58,0.38,0.01,0.0,1.49,S095006181830059X_4_6_1_0_6,S095006181830059X_4,[],82.3
50.15,34.99,0.0,2.5,2.21,2.87,0.0,0.33,S095006181830059X_4_7_1_0_7,S095006181830059X_4,[],93.05
62.23,14.87,0.0,5.9,6.5,2.61,0.0,0.19,S095006181830059X_4_8_1_0_8,S095006181830059X_4,[],92.3
86.86,5.51,0.0,1.49,2.1,1.79,0.0,0.02,S095006181830059X_4_9_1_0_9,S095006181830059X_4,[],97.77
48.48,35.78,4.93,0.0,0.0,3.35,0.56,0.0,S0950061818300606_0_1_1_0_MK,S0950061818300606_0,[1],93.1
83.41,1.87,3.36,0.0,0.0,3.67,0.61,0.0,S0950061818300606_0_2_1_0_SF,S0950061818300606_0,[3],92.92
22.4,5.35,2.86,61.2,0.0,0.68,1.41,2.59,S0950061818300618_0_1_0_0,S0950061818300618_0,[],96.49
1.57,0.18,1.18,32.19,0.0,0.0,19.85,0.0,S0950061818300631_1_1_2_0_Marble powder,S0950061818300631_1,[],54.97
0.0101,0.9798,0.0,0.0101,0.0,0.0,0.0,0.0,S0950061818300643_0_1_1_0_SB,S0950061818300643_0,[],1.0
0.01,0.97,0.0,0.02,0.0,0.0,0.0,0.0,S0950061818300643_0_1_2_0_MB,S0950061818300643_0,[],1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S0950061818300655_0_18_0_0,S0950061818300655_0,[],0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S0950061818300655_0_2_0_0,S0950061818300655_0,[],0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S0950061818300655_0_9_0_0,S0950061818300655_0,[],0.0
28.53,19.18,8.8,6.68,7.94,0.0,2.24,0.0,S0950061818300795_0_1_1_0_FA,S0950061818300795_0,[0],73.37
31.99,14.54,1.12,46.86,0.23,0.0,1.05,0.0,S0950061818300795_0_1_2_0_GBFS,S0950061818300795_0,[2],95.79
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S0950061818300837_0_2_7_0_LY100,S0950061818300837_0,[],0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S0950061818300837_0_3_7_0_LY160,S0950061818300837_0,[],0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S0950061818300837_0_4_7_0_LY225,S0950061818300837_0,[],0.0
0.4,70.7,0.1,28.2,0.4,0.1,0.1,0.0,S0950061818300849_0_1_1_0_CAC,S0950061818300849_0,[],100.0
41.9,17.2,11.0,12.8,4.2,0.9,7.2,0.0,S0950061818300849_0_2_1_0_Basalt aggregate,S0950061818300849_0,[],95.2
54.4,17.6,9.8,8.9,2.7,1.7,3.6,0.0,S0950061818300849_0_3_1_0_Basalt fibers,S0950061818300849_0,[],98.7
20.8,5.37,3.32,63.77,0.0,0.0,2.08,2.63,S0950061818300850_1_1_1_0_OPC,S0950061818300850_1,[],97.97
40.6,41.31,8.56,1.55,0.18,2.15,0.86,0.0,S0950061818300862_0_1_1_0_Alum Sludge,S0950061818300862_0,[],95.21
18.99,4.79,3.1,65.72,0.17,0.79,1.38,0.0,S0950061818300862_0_2_1_0_OPC,S0950061818300862_0,[],94.94
36.01,25.01,8.53,16.51,6.03,1.07,1.16,0.0,S0950061818300862_0_3_1_0_PFA,S0950061818300862_0,[0],94.32
31.07,15.52,0.35,40.17,0.46,0.45,7.63,0.0,S0950061818300862_0_4_1_0_GGBS,S0950061818300862_0,[2],95.65
27.33,13.72,20.7,10.96,6.52,2.07,3.52,0.0,S0950061818300862_0_5_1_0_ISSA,S0950061818300862_0,[],84.82
85.61,0.41,0.43,1.5,0.71,7.98,1.13,0.0,S0950061818300862_0_6_1_0_SF,S0950061818300862_0,[3],97.77
20.5,4.8,4.3,64.9,0.0,0.0,1.1,3.1,S0950061818300898_0_1_2_0,S0950061818300898_0,[],98.7
19.98,4.61,3.07,61.86,0.0,0.0,2.02,4.43,S0950061818300904_0_1_0_0,S0950061818300904_0,[],95.97
21.8,5.25,3.4,65.1,0.15,0.75,3.2,0.2,S0950061818300916_0_1_1_0_Cement,S0950061818300916_0,[],99.85
33.0,13.91,0.82,39.11,0.0,1.91,10.04,0.16,S0950061818300916_0_2_1_0_Slag,S0950061818300916_0,[2],98.95
54.29,22.55,5.53,1.34,0.75,1.49,1.08,0.29,S0950061818300916_0_3_1_0_Fly ash,S0950061818300916_0,[0],87.32000000000001
21.45,6.45,3.09,61.5,0.25,1.38,1.21,2.01,S0950061818300928_0_1_1_0_Cement,S0950061818300928_0,[],97.34
49.57,30.31,7.01,5.67,0.43,1.36,0.83,1.25,S0950061818300928_0_1_2_0_FA,S0950061818300928_0,[0],96.43
0.42,0.17,0.0,50.46,0.0,0.35,3.1,0.43,S095006181830093X_0_1_1_0_CRS,S095006181830093X_0,[],54.93000000000001
21.9,5.36,2.89,58.81,0.25,0.7,2.3,2.36,S095006181830093X_0_2_1_0_Cement,S095006181830093X_0,[],94.57
20.26,4.27,3.37,63.05,0.1,0.59,1.53,3.01,S0950061818300965_0_5_1_0_61.34,S0950061818300965_0,[],96.18
31.35,18.65,0.57,34.65,0.0,0.0,9.31,0.0,S0950061818300977_0_1_1_0_GBFS,S0950061818300977_0,[2],94.53
26.55,7.77,3.62,62.9,0.31,1.5,2.68,0.0,S0950061818300977_0_2_1_0_Cement,S0950061818300977_0,[],105.33
43.82,14.18,6.18,24.44,2.24,2.52,3.26,0.0,S0950061818300977_0_3_1_0_MSWI bottom ash,S0950061818300977_0,[],96.64
20.0,4.8,3.4,62.2,0.0,0.0,3.5,0.0,S0950061818301144_2_1_1_0_Cement*,S0950061818301144_2,[],93.9
34.5,12.7,0.5,41.3,0.0,0.0,5.9,0.0,S0950061818301144_2_1_2_0_GGBFS +,S0950061818301144_2,[2],94.9
20.61,5.45,3.36,63.42,0.0,0.0,3.84,0.8,S0950061818301181_0_2_1_0_OPC,S0950061818301181_0,[],97.48
57.74,21.72,5.37,0.69,0.0,0.0,2.74,0.0,S0950061818301181_0_2_2_0_MT,S0950061818301181_0,[],88.26
24.55,10.48,2.16,51.16,0.0,0.0,6.01,0.0,S0950061818301302_0_2_1_0,S0950061818301302_0,[],94.36
98.02,0.42,0.09,0.29,0.0,0.0,0.41,0.0,S0950061818301302_0_4_1_0,S0950061818301302_0,[],99.23
54.0,16.5,11.5,7.0,0.0,0.0,4.5,0.0,S0950061818301302_0_5_1_0,S0950061818301302_0,[],93.5
19.24,4.08,3.25,62.47,0.0,1.38,4.19,4.81,S0950061818301326_0_1_1_0,S0950061818301326_0,[],99.42
67.18,14.94,6.26,6.43,0.0,2.73,0.0,1.19,S0950061818301326_4_1_1_0_RCBA,S0950061818301326_4,[],98.73
59.07,13.99,5.9,12.5,0.0,2.72,2.14,2.53,S0950061818301326_4_2_1_0_RCBA powder,S0950061818301326_4,[],98.85
20.0,4.34,3.62,61.5,0.0,0.0,2.81,1.79,S0950061818301387_0_9_1_0_OPC,S0950061818301387_0,[],94.06000000000002
83.0,2.0,0.096,0.3,0.0,0.0,0.1,0.02,S0950061818301387_0_9_2_0_RRHA 1,S0950061818301387_0,[],85.51599999999999
83.0,2.0,0.24,0.29,0.0,0.0,0.13,0.0208,S0950061818301387_0_9_3_0_RRHA 2,S0950061818301387_0,[],85.68079999999999
22.28,5.04,2.95,66.04,0.42,0.0,1.42,0.39,S0950061818301405_0_1_0_0,S0950061818301405_0,[],98.54
17.8,5.06,3.04,65.2,0.17,0.95,3.47,3.64,S0950061818301429_2_2_1_0_OPC*,S0950061818301429_2,[],99.33
32.4,13.4,0.45,44.4,0.34,0.52,4.95,2.41,S0950061818301429_2_3_1_0_BFS*,S0950061818301429_2,[2],98.87
49.1,26.6,6.69,3.11,0.74,1.67,1.05,0.76,S0950061818301429_2_4_1_0_FA*,S0950061818301429_2,[0],89.72
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S0950061818301491_0_2_0_0_SC120,S0950061818301491_0,[],0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S0950061818301491_0_3_0_0_SC150,S0950061818301491_0,[],0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S0950061818301491_0_4_0_0_SC180,S0950061818301491_0,[],0.0
21.01,6.4,3.12,61.33,0.0,0.0,3.02,2.3,S0950061818301491_1_1_1_0,S0950061818301491_1,[],97.18
94.3,0.43,0.01,0.04,0.0,0.0,0.0,0.0,S0950061818301491_1_1_2_0,S0950061818301491_1,[],94.78000000000002
32.2,14.2,0.42,45.1,0.0,0.0,2.95,3.36,S0950061818301491_1_1_3_0,S0950061818301491_1,[],98.23000000000002
21.4,4.7,2.7,65.2,0.0,0.0,1.0,2.9,S0950061818301624_0_2_1_0_PC,S0950061818301624_0,[],97.9
5.0,20.0,1.5,39.0,0.0,0.0,3.0,20.0,S0950061818301697_1_2_1_0_Sulfoaluminate-type expansive cement,S0950061818301697_1,[],88.5
20.6,4.6,3.2,62.6,0.0,0.0,2.6,3.0,S0950061818301697_1_3_1_0_Common Portland cement,S0950061818301697_1,[],96.6
18.31,4.21,2.95,64.95,0.0,0.0,0.64,4.22,S0950061818301715_0_1_1_0_PC,S0950061818301715_0,[],95.28
7.53,51.62,1.6,34.58,0.0,0.0,0.42,0.74,S0950061818301715_0_2_1_0_CAC,S0950061818301715_0,[],96.49
0.21,0.09,0.05,37.18,0.0,0.0,0.04,55.72,S0950061818301715_0_3_1_0_a-hemihydrate,S0950061818301715_0,[],93.29
1.62,0.09,0.02,39.17,0.0,0.0,4.05,51.77,S0950061818301715_0_4_1_0_Anhydrite,S0950061818301715_0,[],96.72
15.52,5.34,1.41,22.8,0.0,0.0,3.85,32.18,S0950061818301715_0_5_1_0_Dihydrate,S0950061818301715_0,[],81.1
32.2,14.3,0.36,41.7,0.22,0.425,6.35,2.21,S0950061818301739_0_1_0_0,S0950061818301739_0,[],97.765
8.1,33.7,0.0,45.0,0.0,0.2,0.0,8.0,S0950061818301788_0_2_1_0,S0950061818301788_0,[],95.0
52.6,37.4,0.241,1.64,2.76,1.46,0.385,0.0,S0950061818301880_0_1_1_0,S0950061818301880_0,[],96.486
19.9,4.6,3.0,64.6,0.06,0.65,0.78,2.37,S0950061818301892_0_1_2_0_Ordinary Portland cement,S0950061818301892_0,[],95.96
0.46,0.12,0.05,37.61,0.03,0.0,0.12,53.66,S0950061818301909_2_1_1_0_Plaster,S0950061818301909_2,[],92.05
97.7,0.52,0.25,0.61,0.0,0.0,0.2,0.06,S0950061818301909_2_1_2_0_Natural sand,S0950061818301909_2,[],99.34
92.75,1.14,2.47,0.37,0.45,0.6,0.4,0.01,S0950061818301909_2_1_3_0_Silica fume,S0950061818301909_2,[3],98.19
94.44,0.072,0.068,0.378,0.673,0.047,0.187,0.047,S0950061818301909_2_1_4_0_Silica gel,S0950061818301909_2,[],95.912
17.94,0.9,0.09,0.77,0.6,1.56,0.95,0.12,S0950061818301909_2_1_5_0_Rice husk,S0950061818301909_2,[],22.93
32.1,9.35,1.54,35.1,1.32,0.56,5.03,3.34,S0950061818301909_2_1_6_0_Slag,S0950061818301909_2,[2],88.34
0.53,0.14,0.07,54.91,0.05,0.0,0.59,0.15,S0950061818301909_2_1_7_0_Calcium carbonate,S0950061818301909_2,[],56.44
20.7,4.6,3.0,64.7,0.13,0.65,1.0,3.0,S0950061818301922_0_1_1_0_OPC,S0950061818301922_0,[],97.78
94.9,0.23,0.07,0.31,0.15,0.56,0.04,0.17,S0950061818301922_0_2_1_0_SF,S0950061818301922_0,[3],96.43000000000002
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S0950061818301983_0_1_2_0,S0950061818301983_0,[],0.0
36.9,12.3,0.3,38.6,0.0,0.0,7.5,2.1,S0950061818302022_0_1_0_0,S0950061818302022_0,[],97.7
16.6,3.91,2.8,60.3,0.19,0.58,1.06,3.21,S0950061818302095_1_1_1_0,S0950061818302095_1,[],88.64999999999999
0.0,0.0,14.03,20.72,0.0,0.0,0.0,0.0,S0950061818302101_10_1_1_0_SRM,S0950061818302101_10,[],34.75
0.0,0.0,10.78,17.77,0.0,0.0,0.0,0.0,S0950061818302101_10_2_1_0_WRM,S0950061818302101_10,[],28.55
0.0,0.0,24.87,9.56,0.0,0.0,0.0,0.0,S0950061818302101_10_4_1_0_SRM,S0950061818302101_10,[],34.43
0.0,0.0,33.16,2.9,0.0,0.0,0.0,0.0,S0950061818302101_10_5_1_0_WRM,S0950061818302101_10,[],36.06
18.81,5.86,3.34,66.35,0.31,0.41,1.04,2.53,S0950061818302162_0_1_1_0_OPC,S0950061818302162_0,[],98.65
52.62,45.42,0.45,0.17,0.25,0.13,0.11,0.0,S0950061818302162_0_2_1_0_CMK,S0950061818302162_0,[1],99.15
59.73,20.16,5.5,1.96,0.23,2.52,1.01,0.0,S0950061818302307_1_1_1_0_CG,S0950061818302307_1,[],91.11
31.35,18.65,0.57,34.65,0.0,0.0,9.31,0.0,S0950061818302307_1_2_1_0_GBFS,S0950061818302307_1,[2],94.53
13.2,1.57,23.11,38.91,0.0,0.0,7.61,0.0,S0950061818302319_0_1_1_0,S0950061818302319_0,[],84.39999999999999
31.87,15.22,0.46,36.99,0.0,0.0,9.7,0.0,S0950061818302319_0_2_1_0,S0950061818302319_0,[],94.24
17.4,4.7,5.1,60.3,0.2,0.3,1.8,3.2,S0950061818302320_1_1_1_0_OPC-L,S0950061818302320_1,[],93.0
19.6,5.5,2.4,63.3,0.1,0.9,0.8,3.2,S0950061818302320_1_1_2_0_OPC-H,S0950061818302320_1,[],95.8
36.6,10.4,0.3,45.5,0.4,0.5,7.5,0.1,S0950061818302320_1_1_3_0_BFS,S0950061818302320_1,[2],101.3
21.4,7.8,2.6,26.1,0.6,2.7,5.8,0.1,S0950061818302320_1_1_4_0_LF,S0950061818302320_1,[],67.10000000000001
52.0,24.9,6.3,3.6,0.8,4.5,1.7,0.2,S0950061818302320_1_1_5_0_FA,S0950061818302320_1,[0],94.0
20.25,5.31,4.04,62.58,0.22,0.0,2.82,2.73,S0950061818302356_1_1_1_0,S0950061818302356_1,[],97.95
6.36,38.27,1.27,40.23,0.0,0.0,1.15,8.88,S0950061818302381_1_1_1_0,S0950061818302381_1,[],96.16
21.86,6.33,2.61,54.86,0.0,0.68,2.6,2.66,S0950061818302459_0_1_1_0_Ordinary Portland cement,S0950061818302459_0,[],91.6
8.28,33.36,1.95,43.0,0.0,0.23,1.69,7.9,S0950061818302459_0_2_1_0_Calcium sulphoaluminate cement,S0950061818302459_0,[],96.41
93.8,0.26,0.0,0.29,0.0,0.54,0.56,0.45,S0950061818302459_0_3_1_0_Silica fume,S0950061818302459_0,[3],95.90000000000002
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S0950061818302459_1_3_0_0,S0950061818302459_1,[],0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S0950061818302459_1_4_0_0,S0950061818302459_1,[],0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S0950061818302459_1_5_0_0,S0950061818302459_1,[],0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S0950061818302459_1_6_0_0,S0950061818302459_1,[],0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S0950061818302459_1_7_0_0,S0950061818302459_1,[],0.0
4.2,0.46,0.45,37.86,0.0,0.0,0.28,44.82,S0950061818302472_0_1_1_0_HPG,S0950061818302472_0,[],88.07
2.59,0.38,0.42,34.44,0.0,0.0,17.91,0.82,S0950061818302472_0_2_1_0_Tailings,S0950061818302472_0,[],56.56
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S0950061818302538_1_0_3_0,S0950061818302538_1,[],0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S0950061818302538_1_0_4_0,S0950061818302538_1,[],0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S0950061818302538_1_0_5_0,S0950061818302538_1,[],0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S0950061818302538_1_0_6_0,S0950061818302538_1,[],0.0
34.38,15.01,0.27,37.51,0.0,0.0,9.02,2.03,S0950061818302563_0_1_1_0,S0950061818302563_0,[],98.22
19.4,3.4,0.0,67.0,0.0,0.0,0.0,0.0,S0950061818302599_2_1_1_0_OPC,S0950061818302599_2,[],89.8
14.85,3.62,3.33,67.85,0.0,0.82,1.57,4.46,S0950061818302605_0_1_1_0_OPC,S0950061818302605_0,[],96.49999999999996
73.31,11.29,6.0,1.46,0.61,1.85,0.89,0.16,S0950061818302605_0_1_2_0_WAS,S0950061818302605_0,[],95.56999999999998
13.64,8.64,0.99,54.94,0.0,0.46,2.09,0.99,S0950061818302605_0_1_3_0_PSA,S0950061818302605_0,[],81.74999999999999
45.2,27.49,6.63,6.18,0.96,2.17,1.36,1.7,S0950061818302605_0_1_4_0_FA,S0950061818302605_0,[0],91.69
39.13,7.6,12.93,18.58,1.02,1.09,1.93,4.33,S0950061818302605_0_1_5_0_BAF,S0950061818302605_0,[],86.61000000000001
20.8,4.6,2.8,65.4,0.31,0.44,1.3,2.2,S0950061818302794_0_1_1_0,S0950061818302794_0,[],97.85
68.0,15.48,2.86,1.14,4.52,5.4,0.94,0.0,S0950061818302800_0_11_1_0_AG-J,S0950061818302800_0,[],98.34
61.17,16.82,5.64,4.88,3.54,1.92,2.28,0.0,S0950061818302800_0_12_1_0_AG-K,S0950061818302800_0,[],96.25
59.33,17.15,5.83,5.3,3.76,2.68,2.54,0.0,S0950061818302800_0_13_1_0_AG-L,S0950061818302800_0,[],96.59
52.5,18.45,8.35,8.36,3.74,1.22,4.59,0.0,S0950061818302800_0_14_1_0_AG-M,S0950061818302800_0,[],97.21
0.74,0.03,0.12,30.74,0.01,0.03,21.24,0.0,S0950061818302800_0_2_1_0_AG-A,S0950061818302800_0,[],52.91
17.19,1.22,0.28,43.4,0.24,0.39,1.49,0.0,S0950061818302800_0_3_1_0_AG-B,S0950061818302800_0,[],64.21000000000001
13.5,0.4,0.29,32.55,0.03,0.14,13.09,0.0,S0950061818302800_0_4_1_0_AG-C,S0950061818302800_0,[],60.0
65.35,15.03,2.84,2.91,4.55,4.37,1.52,0.0,S0950061818302800_0_5_1_0_AG-D,S0950061818302800_0,[],96.57
1.83,0.38,0.28,30.6,0.03,0.16,20.18,0.0,S0950061818302800_0_6_1_0_AG-E,S0950061818302800_0,[],53.46
63.09,11.5,3.48,6.92,2.34,3.28,1.97,0.0,S0950061818302800_0_7_1_0_AG-F,S0950061818302800_0,[],92.58
60.82,15.89,5.37,4.34,3.57,3.73,2.49,0.0,S0950061818302800_0_8_1_0_AG-G,S0950061818302800_0,[],96.21
18.8,0.0,0.2,66.42,0.0,0.0,0.66,0.0,S0950061818302861_0_1_1_0,S0950061818302861_0,[],86.08
21.12,5.62,3.24,62.94,0.0,0.0,2.73,0.0,S0950061818302873_0_1_1_0,S0950061818302873_0,[],95.65
21.72,4.92,3.01,62.14,0.22,0.65,2.27,0.0,S0950061818303015_0_1_1_0_Cement,S0950061818303015_0,[],94.93
65.46,16.75,7.63,1.08,0.94,3.82,2.43,0.0,S0950061818303015_0_2_1_0_LWFA,S0950061818303015_0,[0],98.11
56.56,36.78,1.95,0.62,0.42,0.0,0.22,0.0,S0950061818303106_0_1_1_0_CG,S0950061818303106_0,[],96.55
30.58,14.04,0.35,38.43,0.57,0.0,10.57,0.0,S0950061818303106_0_2_1_0_SG,S0950061818303106_0,[],94.54
20.31,4.68,4.61,63.47,0.06,0.0,0.87,0.0,S0950061818303106_0_3_1_0_OPC,S0950061818303106_0,[],94.0
21.01,6.4,3.12,61.33,0.0,0.0,3.02,2.3,S0950061818303167_2_1_1_0_Cement,S0950061818303167_2,[],97.18
94.3,0.43,0.01,0.04,0.0,0.0,0.0,0.0,S0950061818303167_2_1_2_0_ZSF,S0950061818303167_2,[3],94.78000000000002
32.2,14.2,0.42,45.1,0.0,0.0,2.95,3.36,S0950061818303167_2_1_3_0_BFS,S0950061818303167_2,[2],98.23000000000002
99.5,0.08,0.015,0.02,0.0,0.0,0.02,0.0,S0950061818303167_2_1_4_0_Silica sand,S0950061818303167_2,[],99.635
99.3,0.06,0.01,0.02,0.0,0.0,0.02,0.0,S0950061818303167_2_1_5_0_Silica flour,S0950061818303167_2,[],99.41
16.23,3.987,4.995,55.35,0.665,0.774,0.696,3.91,S0950061818303180_1_1_1_0,S0950061818303180_1,[],86.607
66.15,14.31,5.003,6.285,1.23,3.122,2.203,0.322,S0950061818303180_3_1_2_0_NA,S0950061818303180_3,[],98.625
72.64,11.01,4.016,2.921,0.789,2.799,1.565,3.168,S0950061818303180_3_2_2_0_RAP,S0950061818303180_3,[],98.90800000000004
37.34,6.64,2.91,21.28,2.29,1.7,1.49,1.65,S0950061818303209_0_1_1_0_MSWIBA,S0950061818303209_0,[],75.30000000000001
